;period_2;NAME;UPDATETIME;VALTODAY;VALTODAY_USD;NUMTRADES
2489;2022-October-21;TOTALS;2022-10-21 23:49:58;3210301,8510545096;52198,50233740328;3594199,0
2490;2022-October-24;stock;2022-10-24 23:49:58;2361413,9316724297;38587,84314728185;2410267,0
2491;2022-October-24;currency;2022-10-24 20:54:24;643629,677985;10517,546596089927;359085,0
2492;2022-October-24;futures;2022-10-24 18:49:59;146340,274063;2391,3450606577576;994862,0
2493;2022-October-24;commodity;2022-10-24 07:00:00;nan;nan;nan
2494;2022-October-24;agro;2022-10-24 13:59:16;767,9799;12,549552420264137;54,0
2495;2022-October-24;otc;2022-10-24 17:22:13;1086,681579;17,757453599756847;10,0
2496;2022-October-24;TOTALS;2022-10-24 23:49:58;3153238,5451994296;51527,04181004955;3764278,0
2497;2022-October-25;stock;2022-10-25 23:49:58;2576720,7160285898;42128,81854896661;2758135,0
2498;2022-October-25;currency;2022-10-25 20:45:47;704142,260449;11512,571517194247;322881,0
2499;2022-October-25;futures;2022-10-25 18:49:59;137333,775488;2245,377107494903;917426,0
2500;2022-October-25;commodity;2022-10-25 07:00:00;nan;nan;nan
2501;2022-October-25;agro;2022-10-25 13:55:03;810,5966;13,253076619977143;75,0
2502;2022-October-25;otc;2022-10-25 17:10:55;881,10001;14,405791909801529;8,0
2503;2022-October-25;TOTALS;2022-10-25 23:49:58;3419888,44857559;55914,426042185536;3998525,0
2504;2022-October-26;stock;2022-10-26 23:49:58;2280058,95029217;37175,31867705217;2611840,0
2505;2022-October-26;currency;2022-10-26 20:50:51;730860,040301;11916,338787219194;332630,0
2506;2022-October-26;futures;2022-10-26 18:49:59;143018,492213;2331,8511234319103;977743,0
2507;2022-October-26;commodity;2022-10-26 07:00:00;nan;nan;nan
2508;2022-October-26;agro;2022-10-26 13:57:35;652,755575;10,64288119205773;64,0
2509;2022-October-26;otc;2022-10-26 18:52:05;2614,495758;42,62815791275765;8,0
2510;2022-October-26;TOTALS;2022-10-26 23:49:58;3157204,73413917;51476,779626808086;3922285,0
2511;2022-October-27;stock;2022-10-27 23:49:58;2261798,69223653;36820,50104816769;2767041,0
2512;2022-October-27;currency;2022-10-27 20:52:48;723464,367978;11777,493996649719;331270,0
2513;2022-October-27;futures;2022-10-27 18:49:59;140723,283479;2290,8766481408225;908187,0
2514;2022-October-27;commodity;2022-10-27 07:00:00;nan;nan;nan
2515;2022-October-27;agro;2022-10-27 13:52:00;653,033825;10,630934008598727;53,0
2516;2022-October-27;otc;2022-10-27 18:31:53;2741,619564;44,63164930479246;9,0
2517;2022-October-27;TOTALS;2022-10-27 23:49:58;3129380,99708253;50944,13427627162;4006560,0
2518;2022-October-28;stock;2022-10-28 23:49:58;2168335,3445617;35338,562858227575;2641766,0
2519;2022-October-28;currency;2022-10-28 21:21:55;746438,503408;12165,121985694008;583722,0
2520;2022-October-28;futures;2022-10-28 18:49:59;127277,145686;2074,306183552834;856556,0
2521;2022-October-28;commodity;2022-10-28 07:00:00;nan;nan;nan
2522;2022-October-28;agro;2022-10-28 13:32:00;815,875425;13,296773980628727;52,0
2523;2022-October-28;otc;2022-10-28 18:08:40;398,694161;6,497739708501945;6,0
2524;2022-October-28;TOTALS;2022-10-28 23:49:58;3043265,5632417;49597,785541163554;4082102,0
2525;2022-October-31;stock;2022-10-31 23:49:58;2795798,46167746;45434,79753044172;2383193,0
2526;2022-October-31;currency;2022-10-31 21:02:09;709711,617485;11533,593743408148;332887,0
2527;2022-October-31;futures;2022-10-31 18:49:59;122616,936771;1992,6599761596378;828332,0
2528;2022-October-31;commodity;2022-10-31 07:00:00;nan;nan;nan
2529;2022-October-31;agro;2022-10-31 13:42:00;782,84965;12,722167149053455;65,0
2530;2022-October-31;otc;2022-10-31 18:06:51;2018,569646;32,80397511631724;12,0
2531;2022-October-31;TOTALS;2022-10-31 23:49:58;3630928,43522946;59006,57739227488;3544489,0
2532;2022-November-1;stock;2022-11-01 23:49:58;2612659,3892419;42397,54035012796;1868684,0
2533;2022-November-1;currency;2022-11-01 20:44:17;684603,838903;11109,568665268916;301120,0
2534;2022-November-1;futures;2022-11-01 18:49:59;106349,927847;1725,8182890938272;703950,0
2535;2022-November-1;commodity;2022-11-01 07:00:00;nan;nan;nan
2536;2022-November-1;agro;2022-11-01 13:48:45;624,541475;10,134892629201158;43,0
2537;2022-November-1;otc;2022-11-01 16:44:28;173,741324;2,8194279074824458;11,0
2538;2022-November-1;TOTALS;2022-11-01 23:49:58;3404411,4387908997;55245,881625027396;2873808,0
2539;2022-November-2;stock;2022-11-02 23:49:58;2469864,6654335097;40207,80050357754;2065473,0
2540;2022-November-2;currency;2022-11-02 20:43:47;779614,071426;12691,613225770216;307382,0
2541;2022-November-2;futures;2022-11-02 18:49:59;105366,846699;1715,3041666843026;672667,0
2542;2022-November-2;commodity;2022-11-02 07:00:00;nan;nan;nan
2543;2022-November-2;agro;2022-11-02 13:33:50;662,358225;10,782763827276057;43,0
2544;2022-November-2;otc;2022-11-02 18:49:03;4577,208725;74,51399983720646;15,0
2545;2022-November-2;TOTALS;2022-11-02 23:49:58;3360085,15050851;54700,01465969655;3045580,0
2546;2022-November-3;stock;2022-11-03 23:49:58;2222685,46102648;36072,30837061679;2167490,0
2547;2022-November-3;currency;2022-11-03 20:50:51;820043,759742;13308,617839769546;339579,0
2548;2022-November-3;futures;2022-11-03 18:49:59;155402,972048;2522,0590262182013;924663,0
2549;2022-November-3;commodity;2022-11-03 07:00:00;nan;nan;nan
2550;2022-November-3;agro;2022-11-03 13:48:34;728,436025;11,82190165131659;54,0
2551;2022-November-3;otc;2022-11-03 17:25:35;3385,98078;54,95160920193127;12,0
2552;2022-November-3;TOTALS;2022-11-03 23:49:58;3202246,60962148;51969,75874745779;3431798,0
2553;2022-November-4;stock;2022-11-04 23:45:00;227,00894996;3,6558035600003222;21169,0
2554;2022-November-4;currency;2022-11-04 07:00:00;nan;nan;nan
2555;2022-November-4;futures;2022-11-04 07:00:00;nan;nan;nan
2556;2022-November-4;commodity;2022-11-04 07:00:00;nan;nan;nan
2557;2022-November-4;agro;2022-11-04 07:00:00;nan;nan;nan
2558;2022-November-4;otc;2022-11-04 07:00:00;nan;nan;nan
2559;2022-November-4;TOTALS;2022-11-04 23:45:00;227,00894996;3,6558035600003222;21169,0
2560;2022-November-7;stock;2022-11-07 23:49:58;3939454,28055627;63441,864234224224;2924960,0
2561;2022-November-7;currency;2022-11-07 20:47:38;779524,537971;12553,639764089186;367245,0
2562;2022-November-7;futures;2022-11-07 18:49:59;164642,90268;2651,446605309563;858796,0
2563;2022-November-7;commodity;2022-11-07 07:00:00;nan;nan;nan
2564;2022-November-7;agro;2022-11-07 13:51:44;793,717475;12,782206037474536;61,0
2565;2022-November-7;otc;2022-11-07 17:25:27;223,655551;3,601799663421665;8,0
2566;2022-November-7;TOTALS;2022-11-07 23:49:58;4884639,09423327;78663,33460932387;4151070,0
2567;2022-November-8;stock;2022-11-08 23:49:58;2509677,15787534;40983,22015842363;2550314,0
2568;2022-November-8;currency;2022-11-08 20:46:18;693883,020822;11331,162861845918;335092,0
2569;2022-November-8;futures;2022-11-08 18:49:59;121441,777559;1983,153526545356;828372,0
2570;2022-November-8;commodity;2022-11-08 07:00:00;nan;nan;nan
2571;2022-November-8;agro;2022-11-08 13:46:09;795,196;12,985611569532649;63,0
2572;2022-November-8;otc;2022-11-08 15:32:22;38,533763;0,6292593003868596;3,0
2573;2022-November-8;TOTALS;2022-11-08 23:49:58;3325835,68601934;54311,15141768482;3713844,0
2574;2022-November-9;stock;2022-11-09 23:49:58;2051869,1699675801;33649,66643326183;2472999,0
2575;2022-November-9;currency;2022-11-09 20:51:18;677074,524445;11103,696196377674;319042,0
2576;2022-November-9;futures;2022-11-09 18:49:59;143685,408366;2356,371514134745;934867,0
2577;2022-November-9;commodity;2022-11-09 07:00:00;nan;nan;nan
2578;2022-November-9;agro;2022-11-09 13:42:00;837,4291;13,733434026376985;85,0
2579;2022-November-9;otc;2022-11-09 18:21:55;5407,148631;88,67463406114396;10,0
2580;2022-November-9;TOTALS;2022-11-09 23:49:58;2878873,6805095803;47212,14221186177;3727003,0
2581;2022-November-10;stock;2022-11-10 23:49:58;2084948,12732397;34145,27624500656;2677693,0
2582;2022-November-10;currency;2022-11-10 20:53:43;685399,331436;11224,811400973778;334346,0
2583;2022-November-10;futures;2022-11-10 18:49:59;223768,621741;3664,6673862901253;1159921,0
2584;2022-November-10;commodity;2022-11-10 07:00:00;nan;nan;nan
2585;2022-November-10;agro;2022-11-10 14:23:00;777,205875;12,728330721195652;71,0
2586;2022-November-10;otc;2022-11-10 16:28:14;865,176739;14,16903296861668;4,0
2587;2022-November-10;TOTALS;2022-11-10 23:49:58;2995758,46311497;49061,65239596027;4172035,0
2588;2022-November-11;stock;2022-11-11 23:49:58;1854290,8948453302;30277,39960298301;2364827,0
2589;2022-November-11;currency;2022-11-11 20:40:03;537677,854658;8779,359974429897;210415,0
2590;2022-November-11;futures;2022-11-11 18:49:59;183750,507529;3000,3315872240923;984447,0
2591;2022-November-11;commodity;2022-11-11 07:00:00;nan;nan;nan
2592;2022-November-11;agro;2022-11-11 13:59:11;635,67665;10,379512731167766;60,0
2593;2022-November-11;otc;2022-11-11 17:23:39;1009,906697;16,4900494910472;6,0
2594;2022-November-11;TOTALS;2022-11-11 23:49:58;2577364,84037933;42083,960726859215;3559755,0
2595;2022-November-14;stock;2022-11-14 23:49:58;1760133,4929521498;29229,406753675405;2740691,0
2596;2022-November-14;currency;2022-11-14 20:53:54;596126,920463;9899,497001107644;331588,0
2597;2022-November-14;futures;2022-11-14 18:49:59;163827,221505;2720,573475743923;997669,0
2598;2022-November-14;commodity;2022-11-14 07:00:00;nan;nan;nan
2599;2022-November-14;agro;2022-11-14 13:45:16;708,69;11,768759787372192;42,0
2600;2022-November-14;otc;2022-11-14 15:02:16;4882,949075;81,08799999667872;5,0
2601;2022-November-14;TOTALS;2022-11-14 23:49:58;2525679,27399515;41942,333990311025;4069995,0
2602;2022-November-15;stock;2022-11-15 23:49:58;2247241,22630322;37207,08938847879;3141783,0
2603;2022-November-15;currency;2022-11-15 20:55:57;750724,597565;12429,585609587702;342419,0
2604;2022-November-15;futures;2022-11-15 18:49:59;154721,386435;2561,6886999115864;963484,0
2605;2022-November-15;commodity;2022-11-15 07:00:00;nan;nan;nan
2606;2022-November-15;agro;2022-11-15 13:43:44;595,8178;9,864827097496283;57,0
2607;2022-November-15;otc;2022-11-15 17:00:17;1070,889884;17,730493359073613;13,0
2608;2022-November-15;TOTALS;2022-11-15 23:49:58;3154353,9179872195;52225,95901843464;4447756,0
2609;2022-November-16;stock;2022-11-16 23:49:58;2846766,6533346297;47200,98046370235;2135376,0
2610;2022-November-16;currency;2022-11-16 20:46:06;635106,299898;10530,417032511159;306231,0
2611;2022-November-16;futures;2022-11-16 18:49:59;168755,548092;2798,0612036822104;1052784,0
2612;2022-November-16;commodity;2022-11-16 07:00:00;nan;nan;nan
2613;2022-November-16;agro;2022-11-16 13:30:43;464,546525;7,702440741084634;33,0
2614;2022-November-16;otc;2022-11-16 18:30:21;1332,384932;22,09168604381247;8,0
2615;2022-November-16;TOTALS;2022-11-16 23:49:58;3652425,4327816297;60559,25282668062;3494432,0
2616;2022-November-17;stock;2022-11-17 23:49:58;2191601,66525685;36315,82055625087;1998142,0
2617;2022-November-17;currency;2022-11-17 20:44:46;621111,825332;10292,100955982263;284327,0
2618;2022-November-17;futures;2022-11-17 18:49:59;120837,156896;2002,3257765905973;771575,0
2619;2022-November-17;commodity;2022-11-17 07:00:00;nan;nan;nan
2620;2022-November-17;agro;2022-11-17 13:42:11;513,59495;8,51049820707757;32,0
2621;2022-November-17;otc;2022-11-17 16:26:43;1031,112444;17,085994723969485;4,0
2622;2022-November-17;TOTALS;2022-11-17 23:49:58;2935095,3548788503;48635,843781754775;3054080,0
2623;2022-November-18;stock;2022-11-18 23:49:58;1952649,46377005;32334,308070125713;1792468,0
2624;2022-November-18;currency;2022-11-18 21:02:09;630573,498164;10441,791078633005;278127,0
2625;2022-November-18;futures;2022-11-18 18:49:59;139286,30422;2306,469417149367;862592,0
2626;2022-November-18;commodity;2022-11-18 07:00:00;nan;nan;nan
2627;2022-November-18;agro;2022-11-18 13:05:00;527,2312;8,730525555809464;29,0
2628;2022-November-18;otc;2022-11-18 18:25:06;1711,861135;28,347046584334336;24,0
2629;2022-November-18;TOTALS;2022-11-18 23:49:58;2724748,3584890496;45119,646138048236;2933240,0
2630;2022-November-21;stock;2022-11-21 23:49:58;1976163,55846377;32731,97544085577;2598951,0
2631;2022-November-21;currency;2022-11-21 20:56:47;632011,308401;10468,25225388039;284075,0
2632;2022-November-21;futures;2022-11-21 18:49:59;120961,69312;2003,5361706427093;811182,0
2633;2022-November-21;commodity;2022-11-21 07:00:00;nan;nan;nan
2634;2022-November-21;agro;2022-11-21 13:59:02;600,2037;9,941410306737492;37,0
2635;2022-November-21;otc;2022-11-21 18:20:52;13,171203;0,21815982350047453;7,0
2636;2022-November-21;TOTALS;2022-11-21 23:49:58;2729749,93488777;45213,92343550911;3694252,0
2637;2022-November-22;stock;2022-11-22 23:49:58;2161288,43759142;35583,85188805375;1840209,0
2638;2022-November-22;currency;2022-11-22 20:45:47;675189,764958;11116,448954573667;291848,0
2639;2022-November-22;futures;2022-11-22 18:49:59;121222,370393;1995,827488158135;782429,0
2640;2022-November-22;commodity;2022-11-22 07:00:00;nan;nan;nan
2641;2022-November-22;agro;2022-11-22 13:05:00;680,89195;11,21033078193352;47,0
2642;2022-November-22;otc;2022-11-22 18:00:38;145,191756;2,3904638784021177;11,0
2643;2022-November-22;TOTALS;2022-11-22 23:49:58;2958526,65664842;48709,72912544589;2914544,0
2644;2022-November-23;stock;2022-11-23 23:49:58;2112443,80680634;34826,281176431585;2096207,0
2645;2022-November-23;currency;2022-11-23 20:47:26;681747,779359;11239,465768918799;281100,0
2646;2022-November-23;futures;2022-11-23 18:49:59;138832,237381;2288,8232670640955;912484,0
2647;2022-November-23;commodity;2022-11-23 07:00:00;nan;nan;nan
2648;2022-November-23;agro;2022-11-23 13:59:53;495,1242;8,16274238912171;35,0
2649;2022-November-23;otc;2022-11-23 17:38:52;1030,423967;16,987829304642858;8,0
2650;2022-November-23;TOTALS;2022-11-23 23:49:58;2934549,37171334;48379,72078410825;3289834,0
2651;2022-November-24;stock;2022-11-24 23:49:58;2005572,35930219;33147,60040694942;1699549,0
2652;2022-November-24;currency;2022-11-24 20:39:19;560922,451654;9270,78656647544;155070,0
2653;2022-November-24;futures;2022-11-24 18:49:59;139209,927087;2300,827000510708;787730,0
2654;2022-November-24;commodity;2022-11-24 07:00:00;nan;nan;nan
2655;2022-November-24;agro;2022-11-24 14:07:00;918,28755;15,177227899504661;59,0
2656;2022-November-24;otc;2022-11-24 18:38:27;328,304333;5,426132241840662;2,0
2657;2022-November-24;TOTALS;2022-11-24 23:49:58;2706951,32992619;44739,81733407693;2642410,0
2658;2022-November-25;stock;2022-11-25 23:49:58;1689097,5525334398;27971,396841905986;1863080,0
2659;2022-November-25;currency;2022-11-25 20:46:27;729708,918225;12083,954357837665;272386,0
2660;2022-November-25;futures;2022-11-25 18:49:59;142787,388476;2364,554197056963;702687,0
2661;2022-November-25;commodity;2022-11-25 07:00:00;nan;nan;nan
2662;2022-November-25;agro;2022-11-25 13:42:00;970,8696;16,077566877419823;56,0
2663;2022-November-25;otc;2022-11-25 17:57:31;1415,522953;23,44101096932101;14,0
2664;2022-November-25;TOTALS;2022-11-25 23:49:58;2563980,25178744;42459,423974647354;2838223,0
2665;2022-November-28;stock;2022-11-28 23:49:58;2105851,35409525;34819,14351584499;2350861,0
2666;2022-November-28;currency;2022-11-28 20:45:57;721123,459542;11923,396768535558;295009,0
2667;2022-November-28;futures;2022-11-28 18:49:59;125506,654189;2075,186454116009;749396,0
2668;2022-November-28;commodity;2022-11-28 07:00:00;nan;nan;nan
2669;2022-November-28;agro;2022-11-28 13:52:00;829,491825;13,715210640925799;55,0
2670;2022-November-28;otc;2022-11-28 17:46:48;957,016489;15,823763824886697;10,0
2671;2022-November-28;TOTALS;2022-11-28 23:49:58;2954267,97614025;48847,26571296237;3395331,0
2672;2022-November-29;stock;2022-11-29 23:49:58;1791778,0987951201;29493,318718644983;1917418,0
2673;2022-November-29;currency;2022-11-29 20:52:53;791521,346126;13028,729031570976;319578,0
2674;2022-November-29;futures;2022-11-29 18:49:59;140039,899905;2305,1076492131942;774630,0
2675;2022-November-29;commodity;2022-11-29 07:00:00;nan;nan;nan
2676;2022-November-29;agro;2022-11-29 14:17:00;1055,514475;17,374151879773503;59,0
2677;2022-November-29;otc;2022-11-29 18:23:53;984,143524;16,19936008691072;14,0
2678;2022-November-29;TOTALS;2022-11-29 23:49:58;2725379,00282512;44860,72891139585;3011699,0
2679;2022-November-30;stock;2022-11-30 23:49:58;1865013,1454703899;30536,841177950595;1858218,0
2680;2022-November-30;currency;2022-11-30 20:44:16;753051,697085;12330,111521477154;298480,0
2681;2022-November-30;futures;2022-11-30 18:49:59;127404,193524;2086,0558717756435;646993,0
2682;2022-November-30;commodity;2022-11-30 07:00:00;nan;nan;nan
2683;2022-November-30;agro;2022-11-30 14:17:00;888,89135;14,554285606688259;55,0
2684;2022-November-30;otc;2022-11-30 16:48:29;1412,080076;23,120729800799683;45,0
2685;2022-November-30;TOTALS;2022-11-30 23:49:58;2747770,00750539;44990,68358661088;2803791,0
2686;2022-December-1;stock;2022-12-01 23:49:58;2145678,2869050703;35244,21343037189;1925839,0
2687;2022-December-1;currency;2022-12-01 20:57:12;687076,498866;11285,695025582989;285865,0
2688;2022-December-1;futures;2022-12-01 18:49:59;171984,236018;2824,9571046463307;818615,0
2689;2022-December-1;commodity;2022-12-01 07:00:00;nan;nan;nan
2690;2022-December-1;agro;2022-12-01 14:02:00;805,355225;13,22850289831029;48,0
2691;2022-December-1;otc;2022-12-01 18:21:22;2235,441444;36,71863384378855;34,0
2692;2022-December-1;TOTALS;2022-12-01 23:49:58;3007779,8184580705;49404,81269734331;3030401,0
2693;2022-December-2;stock;2022-12-02 23:49:58;1869916,63293545;30580,226515308783;1923018,0
2694;2022-December-2;currency;2022-12-02 21:09:07;802799,871366;13128,821617193722;291800,0
2695;2022-December-2;futures;2022-12-02 18:49:59;140878,43009;2303,896455806332;761097,0
2696;2022-December-2;commodity;2022-12-02 07:00:00;nan;nan;nan
2697;2022-December-2;agro;2022-12-02 13:45:00;1168,67065;19,112196003460465;59,0
2698;2022-December-2;otc;2022-12-02 18:01:06;3260,314042;53,31849568014601;9,0
2699;2022-December-2;TOTALS;2022-12-02 23:49:58;2818023,91908345;46085,37527999245;2975983,0
2700;2022-December-3;stock;2022-12-03 23:45:01;None;None;None
2701;2022-December-3;currency;2022-12-03 07:00:00;None;None;None
2702;2022-December-3;futures;2022-12-03 07:00:00;None;None;None
2703;2022-December-3;commodity;2022-12-03 07:00:00;None;None;None
2704;2022-December-3;agro;2022-12-03 07:00:00;None;None;None
2705;2022-December-3;otc;2022-12-03 07:00:00;None;None;None
2706;2022-December-3;TOTALS;2022-12-03 23:45:01;None;None;None
2707;2022-December-5;stock;2022-12-05 23:49:58;3266817,29903;52882,59955143594;2411134,0
2708;2022-December-5;currency;2022-12-05 21:01:11;742637,141833;12021,66481585563;326792,0
2709;2022-December-5;futures;2022-12-05 18:49:59;187561,039548;3036,201427246341;898881,0
