;Year;Month;Day;Name;CountTrades(K);OpenPrice;LowPrice;HighPrice;ClosePrice;WAPrice;VOLUMERUB
0;Год: 2022;Месяц: 1;День: 17;Юань-российский рубль__CETS;0.414;12,0074;11,91;12,0825;11,9925;12,0077;1005753539.8
3;Год: 2022;Месяц: 1;День: 18;Юань-российский рубль__CETS;0.411;12,0174;11,9801;12,1075;12,1075;12,0294;737123058.5
6;Год: 2022;Месяц: 1;День: 19;Юань-российский рубль__CETS;0.427;12,1201;11,9475;12,1413;12,0;12,0479;997226675.3
9;Год: 2022;Месяц: 1;День: 20;Юань-российский рубль__CETS;0.372;12,0049;11,9826;12,0999;12,0725;12,0604;887787083.6
12;Год: 2022;Месяц: 1;День: 21;Юань-российский рубль__CETS;0.366;12,1174;12,025;12,2274;12,2125;12,0849;693988759.9
3;Год: 2022;Месяц: 1;День: 24;Юань-российский рубль__CETS;0.961;12,1726;12,1471;12,5534;12,44;12,2701;2710246301.2
6;Год: 2022;Месяц: 1;День: 25;Юань-российский рубль__CETS;0.788;12,8359;12,268;12,839;12,4225;12,4235;3340224092.9
9;Год: 2022;Месяц: 1;День: 26;Юань-российский рубль__CETS;0.64;12,4499;12,4174;12,6924;12,5555;12,521;1747281915.3
3;Год: 2022;Месяц: 1;День: 27;Юань-российский рубль__CETS;0.632;12,545;12,16;12,5608;12,265;12,3683;1224571749.2
6;Год: 2022;Месяц: 1;День: 28;Юань-российский рубль__CETS;0.515;12,2725;12,1763;12,3199;12,2375;12,2517;1770824148.2
9;Год: 2022;Месяц: 1;День: 31;Юань-российский рубль__CETS;0.473;12,2124;12,1008;12,2124;12,1675;12,1666;2016852679.0
3;Год: 2022;Месяц: 2;День: 1;Юань-российский рубль__CETS;0.363;12,12;12,01;12,155;12,0725;12,0898;769090236.2
6;Год: 2022;Месяц: 2;День: 2;Юань-российский рубль__CETS;0.387;12,0475;11,9076;12,0599;11,97;11,979;1017791923.8
9;Год: 2022;Месяц: 2;День: 3;Юань-российский рубль__CETS;0.409;11,9974;11,986;12,0949;12,04;12,0345;1706144142.6
12;Год: 2022;Месяц: 2;День: 4;Юань-российский рубль__CETS;0.439;12,2899;11,9;12,2899;11,92;11,944;1192212680.7
0;Год: 2022;Месяц: 2;День: 7;Юань-российский рубль__CETS;0.341;11,9649;11,8481;11,9649;11,8725;11,8768;762621902.6
3;Год: 2022;Месяц: 2;День: 8;Юань-российский рубль__CETS;0.298;11,8799;11,77;11,8799;11,785;11,8154;551611991.4
6;Год: 2022;Месяц: 2;День: 9;Юань-российский рубль__CETS;0.392;11,8049;11,7076;11,8049;11,74;11,7401;1333062165.6
9;Год: 2022;Месяц: 2;День: 10;Юань-российский рубль__CETS;0.478;11,7624;11,6876;11,7949;11,78;11,747;1949375776.5
3;Год: 2022;Месяц: 2;День: 11;Юань-российский рубль__CETS;0.562;11,8076;11,76;12,1825;12,115;11,8187;1857183708.2
6;Год: 2022;Месяц: 2;День: 14;Юань-российский рубль__CETS;0.691;12,1999;11,95;12,3421;12,085;12,0887;2374636224.3
9;Год: 2022;Месяц: 2;День: 15;Юань-российский рубль__CETS;0.739;12,0151;11,848;12,0875;11,9125;11,9477;1980840648.6
3;Год: 2022;Месяц: 2;День: 16;Юань-российский рубль__CETS;0.439;11,8651;11,8083;11,9;11,8824;11,8518;888649137.7
6;Год: 2022;Месяц: 2;День: 17;Юань-российский рубль__CETS;0.542;11,945;11,93;12,1081;12,065;12,0016;1471901528.1
9;Год: 2022;Месяц: 2;День: 18;Юань-российский рубль__CETS;0.528;11,9876;11,9626;12,2449;12,225;12,0257;870868239.8
0;Год: 2022;Месяц: 2;День: 21;Юань-российский рубль__CETS;1.62;12,4297;12,055;12,6615;12,6175;12,2974;2712985432.1
3;Год: 2022;Месяц: 2;День: 22;Юань-российский рубль__CETS;1.363;12,5001;12,4151;12,7683;12,445;12,5803;2675881542.0
6;Год: 2022;Месяц: 2;День: 23;Юань-российский рубль__CETS;0.367;12,4624;12,4201;12,8974;12,8225;12,747;119808833.9
9;Год: 2022;Месяц: 2;День: 24;Юань-российский рубль__CETS;2.509;12,99;12,9;15,3373;15,3373;14,3044;716867196.9
12;Год: 2022;Месяц: 2;День: 25;Юань-российский рубль__CETS;2.269;13,75;12,5;16,1999;13,6071;13,3121;1025560914.6
3;Год: 2022;Месяц: 2;День: 28;Юань-российский рубль__CETS;3.932;14,3999;14,3999;17,4705;16,501;15,5161;1255560888.5
6;Год: 2022;Месяц: 3;День: 1;Юань-российский рубль__CETS;4.512;16,7;14,55;17,5;16,7;15,4228;1052806807.2
9;Год: 2022;Месяц: 3;День: 2;Юань-российский рубль__CETS;9.232;17,7725;15,7725;17,933;17,52;17,2425;1840981796.2
3;Год: 2022;Месяц: 3;День: 3;Юань-российский рубль__CETS;53.183;18,9199;16,987;19,1374;19,0;18,4569;7739548725.6
6;Год: 2022;Месяц: 3;День: 4;Юань-российский рубль__CETS;36.727;19,0;18,5069;20,5;20,02;19,928;6344028825.8
0;Год: 2022;Месяц: 3;День: 9;Юань-российский рубль__CETS;52.72;21,35;20,15;23,0126;21,3999;21,7738;8723875719.1
3;Год: 2022;Месяц: 3;День: 10;Юань-российский рубль__CETS;43.462;22,0;19,5965;22,2899;20,1318;20,3688;7282070412.9
6;Год: 2022;Месяц: 3;День: 11;Юань-российский рубль__CETS;31.666;20,9;18,4594;20,9169;18,92;18,879;7276828416.0
0;Год: 2022;Месяц: 3;День: 14;Юань-российский рубль__CETS;36.545;20,0;17,4278;20,0;17,9;18,1814;12396263003.9
3;Год: 2022;Месяц: 3;День: 15;Юань-российский рубль__CETS;16.998;19,1853;17,01;19,1853;17,755;17,6155;6307996287.2
6;Год: 2022;Месяц: 3;День: 16;Юань-российский рубль__CETS;25.268;17,7;16,9001;18,4399;17,85;17,2686;8622290021.0
9;Год: 2022;Месяц: 3;День: 17;Юань-российский рубль__CETS;25.621;17,85;16,5;18,0;16,516;16,7221;9998555930.0
3;Год: 2022;Месяц: 3;День: 18;Юань-российский рубль__CETS;21.993;16,82;16,21;17,38;16,6127;16,5981;9708085262.8
6;Год: 2022;Месяц: 3;День: 21;Юань-российский рубль__CETS;16.995;16,827;16,4;16,9727;16,4082;16,5429;11992105520.6
9;Год: 2022;Месяц: 3;День: 22;Юань-российский рубль__CETS;9.161;16,4082;16,3101;16,5881;16,38;16,3671;8729533682.2
3;Год: 2022;Месяц: 3;День: 23;Юань-российский рубль__CETS;18.504;16,4;15,55;16,557;15,6;16,2455;13117902400.8
6;Год: 2022;Месяц: 3;День: 24;Юань-российский рубль__CETS;16.303;15,4;14,92;15,9699;15,299;15,1784;14006811768.0
9;Год: 2022;Месяц: 3;День: 25;Юань-российский рубль__CETS;14.573;15,47;14,706;15,5512;15,468;15,2052;8668767378.3
0;Год: 2022;Месяц: 3;День: 28;Юань-российский рубль__CETS;17.718;15,49;14,7002;15,673;14,8101;14,9759;10219955391.4
3;Год: 2022;Месяц: 3;День: 29;Юань-российский рубль__CETS;32.88;14,8134;13,05;15,0696;13,69;13,7903;14746161392.9
6;Год: 2022;Месяц: 3;День: 30;Юань-российский рубль__CETS;18.382;13,7105;13,221;14,17;13,47;13,3964;13543733636.6
9;Год: 2022;Месяц: 3;День: 31;Юань-российский рубль__CETS;16.797;13,47;13,15;13,6;13,4096;13,2535;9419796189.2
12;Год: 2022;Месяц: 4;День: 1;Юань-российский рубль__CETS;17.36;13,4096;13,15;13,4879;13,35;13,2388;13997253679.7
3;Год: 2022;Месяц: 4;День: 4;Юань-российский рубль__CETS;11.981;13,2501;13,201;13,496;13,34;13,292;9008163452.3
6;Год: 2022;Месяц: 4;День: 5;Юань-российский рубль__CETS;17.146;13,356;13,15;13,4;13,3055;13,2399;9306776260.1
9;Год: 2022;Месяц: 4;День: 6;Юань-российский рубль__CETS;24.44;13,339;12,969;13,45;13,079;13,1887;12479169101.8
3;Год: 2022;Месяц: 4;День: 7;Юань-российский рубль__CETS;51.305;13,079;12,0401;13,115;12,44;12,2812;16370935750.5
6;Год: 2022;Месяц: 4;День: 8;Юань-российский рубль__CETS;36.694;12,4405;11,862;12,5932;12,23;12,1004;17988685495.5
9;Год: 2022;Месяц: 4;День: 11;Юань-российский рубль__CETS;28.472;12,88;12,3825;13,2399;12,545;12,6242;25183784317.3
3;Год: 2022;Месяц: 4;День: 12;Юань-российский рубль__CETS;14.932;12,545;12,4001;12,682;12,5301;12,5409;12411207916.4
6;Год: 2022;Месяц: 4;День: 13;Юань-российский рубль__CETS;11.379;12,55;12,45;12,744;12,7368;12,5781;9699285821.7
9;Год: 2022;Месяц: 4;День: 14;Юань-российский рубль__CETS;21.048;12,73;12,5333;13,0959;12,729;12,8323;17058275796.1
12;Год: 2022;Месяц: 4;День: 15;Юань-российский рубль__CETS;12.375;12,77;12,551;12,8175;12,718;12,6411;11827706501.8
0;Год: 2022;Месяц: 4;День: 18;Юань-российский рубль__CETS;10.697;12,75;12,451;12,855;12,615;12,5249;14866771519.9
3;Год: 2022;Месяц: 4;День: 19;Юань-российский рубль__CETS;10.305;12,615;12,255;12,6339;12,31;12,4198;12531834544.4
6;Год: 2022;Месяц: 4;День: 20;Юань-российский рубль__CETS;16.906;12,3087;11,96;12,3087;12,12;12,1123;14791923075.7
9;Год: 2022;Месяц: 4;День: 21;Юань-российский рубль__CETS;20.772;12,021;11,514;12,14;11,93;11,7188;14796005382.8
3;Год: 2022;Месяц: 4;День: 22;Юань-российский рубль__CETS;17.195;11,9;11,205;11,93;11,6;11,4094;14491511440.8
6;Год: 2022;Месяц: 4;День: 25;Юань-российский рубль__CETS;13.819;11,622;11,08;11,65;11,2399;11,2242;11188875597.2
9;Год: 2022;Месяц: 4;День: 26;Юань-российский рубль__CETS;12.228;11,2399;11,02;11,291;11,1216;11,1506;12770582717.5
3;Год: 2022;Месяц: 4;День: 27;Юань-российский рубль__CETS;8.933;11,1276;11,0425;11,21;11,145;11,1242;9440141174.7
6;Год: 2022;Месяц: 4;День: 28;Юань-российский рубль__CETS;14.593;11,1311;10,8616;11,2878;11,15;10,9697;13658355610.7
9;Год: 2022;Месяц: 4;День: 29;Юань-российский рубль__CETS;16.053;11,05;10,679;11,1059;10,86;10,8453;15100116446.9
0;Год: 2022;Месяц: 5;День: 4;Юань-российский рубль__CETS;15.257;10,7225;10,0181;10,7313;10,0409;10,4552;15754226812.8
3;Год: 2022;Месяц: 5;День: 5;Юань-российский рубль__CETS;12.89;10,0;9,91;10,398;10,2352;10,0037;14264208014.7
6;Год: 2022;Месяц: 5;День: 6;Юань-российский рубль__CETS;17.779;10,23;9,91;10,65;10,5001;10,1036;14795340705.4
3;Год: 2022;Месяц: 5;День: 11;Юань-российский рубль__CETS;12.073;9,7192;9,7192;10,524;10,06;10,1765;18414973984.3
3;Год: 2022;Месяц: 5;День: 12;Юань-российский рубль__CETS;16.264;10,046;9,336;10,1;9,336;9,67;14067466459.0
6;Год: 2022;Месяц: 5;День: 13;Юань-российский рубль__CETS;13.593;9,4154;9,15;9,65;9,55;9,3911;10345502288.9
9;Год: 2022;Месяц: 5;День: 16;Юань-российский рубль__CETS;9.719;9,5;9,25;9,5596;9,468;9,3612;11016840449.1
3;Год: 2022;Месяц: 5;День: 17;Юань-российский рубль__CETS;7.744;9,462;9,36;9,588;9,5849;9,4541;8762595625.4
6;Год: 2022;Месяц: 5;День: 18;Юань-российский рубль__CETS;11.321;9,58;9,3115;9,6;9,3975;9,4534;13545876816.8
9;Год: 2022;Месяц: 5;День: 19;Юань-российский рубль__CETS;9.957;9,41;9,13;9,42;9,175;9,2317;13792532526.9
12;Год: 2022;Месяц: 5;День: 20;Юань-российский рубль__CETS;25.516;9,1702;8,6695;9,25;8,9298;8,9029;24806360156.3
0;Год: 2022;Месяц: 5;День: 23;Юань-российский рубль__CETS;11.732;8,9303;8,6928;8,9886;8,75;8,8042;13579876006.8
3;Год: 2022;Месяц: 5;День: 24;Юань-российский рубль__CETS;15.569;8,7811;8,58;8,85;8,632;8,7019;14410866494.9
6;Год: 2022;Месяц: 5;День: 25;Юань-российский рубль__CETS;24.197;8,655;8,4061;9,474;9,4007;8,7098;20090731094.2
9;Год: 2022;Месяц: 5;День: 26;Юань-российский рубль__CETS;31.426;9,43;9,2125;10,3133;9,891;9,5133;23354202698.8
3;Год: 2022;Месяц: 5;День: 27;Юань-российский рубль__CETS;25.331;9,8999;9,8115;10,3795;10,0479;10,0563;33494058938.7
6;Год: 2022;Месяц: 5;День: 30;Юань-российский рубль__CETS;17.264;10,01;9,3551;10,1936;9,4744;9,5459;19455757244.9
9;Год: 2022;Месяц: 5;День: 31;Юань-российский рубль__CETS;12.947;9,539;9,2;9,68;9,47;9,4088;19982267314.2
3;Год: 2022;Месяц: 6;День: 1;Юань-российский рубль__CETS;11.392;9,465;9,28;9,5519;9,306;9,3579;12007138055.6
6;Год: 2022;Месяц: 6;День: 2;Юань-российский рубль__CETS;8.55;9,3299;9,2523;9,44;9,3401;9,3551;9936940964.2
9;Год: 2022;Месяц: 6;День: 3;Юань-российский рубль__CETS;9.749;9,39;9,334;9,5025;9,3941;9,4165;19690803990.5
0;Год: 2022;Месяц: 6;День: 6;Юань-российский рубль__CETS;8.997;9,405;9,2513;9,485;9,3214;9,3104;17410155209.7
3;Год: 2022;Месяц: 6;День: 7;Юань-российский рубль__CETS;9.797;9,3214;9,214;9,3975;9,3081;9,3003;11441231224.3
6;Год: 2022;Месяц: 6;День: 8;Юань-российский рубль__CETS;13.973;9,3367;9,15;9,3797;9,2497;9,2582;17737899168.9
9;Год: 2022;Месяц: 6;День: 9;Юань-российский рубль__CETS;19.75;9,202;8,88;9,3467;9,1114;9,1168;20191494648.7
12;Год: 2022;Месяц: 6;День: 10;Юань-российский рубль__CETS;24.996;9,109;8,529;9,199;8,777;8,8506;19070185647.5
3;Год: 2022;Месяц: 6;День: 14;Юань-российский рубль__CETS;31.067;8,75;8,313;8,877;8,52;8,5616;30422150395.2
6;Год: 2022;Месяц: 6;День: 15;Юань-российский рубль__CETS;19.561;8,5211;8,4657;8,67;8,62;8,5526;22629021313.2
3;Год: 2022;Месяц: 6;День: 16;Юань-российский рубль__CETS;15.038;8,6706;8,496;8,7097;8,6265;8,5586;17148043283.1
6;Год: 2022;Месяц: 6;День: 17;Юань-российский рубль__CETS;21.828;8,6265;8,43;8,6746;8,43;8,5436;25747688254.7
